0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-2.289674,0.5622932,-0.8799226,-1.1500275,1.4644916,2.0809584,2.6459787,-0.16933878,0.1000719,0.74474174,-2.7146285,-0.6644782,-2.8427348,-1.0509866,-3.7255878,0.35706747,3.2439175,0.3521084,2.044424,-0.8257471,-1.7606751,-1.81204,2.521892,-0.9254278,1.1515747,-3.8102677,-1.6648928,0.29837775,2.3001833,0.25272897,-1.3349389,-3.7035365,0.46845227,-2.3874981,3.0706403,-0.5859598,0.44472966,2.828534,-2.4063935,0.9500805,-2.695862,-2.8025746,-0.89978886,0.00011403492,0.96887386,1.0682212,-0.41223451,2.4607394,0.42410415,0.5801799
0.28264487,-0.35994902,1.5265673,-0.8775666,-0.3222862,0.5190015,0.8125238,-2.1059308,1.2182018,-0.7266275,0.034628253,-1.602539,-0.48119524,1.7709087,-0.38078085,1.8194711,0.19282924,-1.4977794,0.12583753,-1.1450733,-0.6244993,1.2740829,-2.2075112,-0.9671518,-0.6690559,0.7267984,-0.67232203,-0.056931995,1.4993178,-0.946235,0.6855863,0.5693565,1.7805443,0.55454105,-0.43095368,1.037669,-0.74349135,0.81276345,0.9390477,-1.1319424,0.29675373,-0.76143354,2.0966535,-0.23727888,1.9836745,-0.36581787,-1.3721504,0.36292136,0.04039711,1.6189384
0.5296868,-0.2885342,0.8143146,-1.6652901,3.9163043,-1.872337,1.6698388,7.661558e-05,-0.6851227,-2.1972504,-1.4738402,0.32871106,-1.5532085,0.22654766,-0.07251301,-3.9800413,0.7091245,-0.1217927,1.7153492,-3.5047429,-0.55940473,-2.9616241,0.330764,-0.85142004,0.6288041,-3.3098173,-1.7900263,-1.3686947,0.5556361,-2.8860297,-2.0802467,-4.009076,-2.993392,-1.3552362,2.324237,-0.44735584,-2.4836068,3.1477325,-1.9626541,2.9460168,-1.1668433,-2.2404845,1.077102,2.0947015,0.9962905,-0.09842326,-1.4767132,-1.6758524,-0.074519835,3.0145457
-1.4704396,0.14207396,0.03033329,-2.9591577,-1.7928264,-1.8077109,0.8918322,-0.53832763,-2.846188,0.5772098,-3.285935,2.5301008,5.2707114,-1.8050783,-2.852452,0.8211332,3.4804099,-2.1328263,1.8252666,0.1860896,-0.0029138164,-1.3061028,-0.7810099,-0.37621486,2.113827,0.820841,-2.743011,-1.4203086,3.8978574,4.20243,1.5986696,0.09366694,2.2006142,1.5157984,-2.894845,1.9327965,-4.090976,-0.04444927,-0.1911849,0.056838907,-0.81986666,-1.0458289,-2.8657079,-2.3679776,-5.3883443,0.7377487,1.3396615,1.3452256,-1.6171092,-0.5475632
-0.7334941,2.443877,-0.7207362,-1.786003,2.5905344,0.31434253,3.565564,-1.3291502,-0.79214555,-0.8382287,0.9678893,-2.6326365,-3.2344227,0.21833782,-1.4319412,-0.5956994,0.63205975,-1.1694232,-1.1779534,-1.2465078,-0.86529374,-0.96833026,2.3093812,0.014026216,2.6125124,-3.3270187,-0.85569775,0.04886558,1.575487,-0.32955837,-1.9958352,-1.7365204,-0.2883907,-3.9439497,0.43321094,-3.582291,-2.1191704,1.5042957,-1.2159932,-1.4568591,-2.1628327,-1.1001575,0.34079757,0.16097018,-0.87361616,0.79052293,-2.2514818,0.5107932,-0.5325952,1.7356417
-1.0197374,-0.12850548,1.8197633,-0.65541625,-0.88258046,1.2905787,1.3047956,-0.32843292,1.5280746,-0.8151236,-0.21524777,-0.10636058,-2.9749448,0.3963834,0.46756816,0.6358909,-1.473548,0.14662099,0.95011246,-1.1582676,0.16191436,-0.48718512,-0.44711286,-0.84917986,-0.9572854,-0.45626497,0.5566943,-0.4265422,-0.41537496,0.20342608,0.15624346,0.2905369,0.3440642,1.4838654,-1.0890409,2.553176,0.6477905,0.5340493,-1.4672474,0.9964757,0.28296247,0.6361975,-0.7239831,1.013111,-1.6480855,1.3304718,-0.39876622,0.66065735,-0.07558548,-1.6484301
-1.8938704,0.96889997,-0.52296364,-1.6421411,3.5781288,1.8976365,1.6753619,-5.101641,-2.0220785,-1.4957601,-1.6042604,-1.7408624,3.883118,0.17808504,-0.22600137,-1.1344641,-0.7710878,3.4053814,0.47271603,0.5051944,-1.6786257,-1.5916728,-0.058299094,-0.013731417,4.4908805,-4.340712,-1.6253314,-3.750655,1.1157092,0.11073115,-0.6552249,-2.406125,-2.870837,-0.08348049,3.2605166,-1.3827975,-4.2860913,3.018131,-4.9990177,0.22498193,0.38434687,2.0803092,-0.23170374,4.169968,2.7920077,0.24952407,1.6447325,2.2865174,-1.747031,0.55710185
-4.1428866,1.1986041,-0.3294256,-2.1926785,3.0284052,-2.1731043,1.5649288,-1.4395939,-0.36868668,-0.25730708,-0.7119154,-1.8349898,-3.8937557,1.4033607,-3.1708262,-1.4763858,-0.45921808,-0.33660445,-0.60374486,-2.0011506,-2.771621,-4.586137,3.610189,-0.0026732069,3.9712772,-3.5738156,-0.115644224,-1.2648216,-0.102333084,-1.4005326,1.7132549,-4.4574165,-0.2773621,-0.7737694,3.49276,-1.4849172,-1.7841408,1.9341626,0.71211565,1.6053021,-0.9035213,-2.706669,-0.37487364,-0.91772056,1.5114976,0.8980036,-1.7287362,2.657124,1.7178857,0.3753575
-1.5796783,-0.70706886,-1.1510857,-0.87425643,1.9292127,-0.11124935,0.03229096,-0.10146456,-1.7012302,0.518408,1.2540232,1.352724,1.9737364,1.3064792,-1.0372368,0.28490612,1.8905975,-0.53642136,0.49234948,0.4406971,-0.64670736,0.47621214,-0.3993337,-0.9706143,1.3332877,0.4552486,-2.2604926,-0.43103448,0.43807808,1.197824,1.086507,1.2057301,-0.4503095,-0.7040356,-0.09954971,2.923532,-0.543431,-0.39445108,0.49426457,-0.71831596,-0.36107028,-1.194413,-0.30574578,0.13492154,-2.1481285,0.31487456,0.4801195,1.0379,-0.2746981,-1.0976381
-3.7200618,-0.30597177,0.13187169,-0.016073002,2.1313493,0.14760378,5.8137217,-0.7608538,-0.69879746,-0.87477815,-2.9425268,-0.817861,-0.7656762,0.65845066,-2.2540522,-1.040708,2.4302924,1.3898342,-1.7867597,-2.4292169,0.3165929,-2.507703,0.105282016,-1.9558332,1.4213312,-3.9369953,-2.3486173,-0.8593556,1.2757556,-0.944037,-0.6192713,-1.8503069,-2.6998384,-0.79289407,1.919227,-0.99754995,-4.021024,1.8413002,-0.4435909,0.7048976,0.6195465,-3.0284483,-3.0586855,1.8207103,1.9058499,1.0198684,0.45412767,1.470032,-1.47103,1.3263471
-1.3650209,-2.058965,-0.76630956,-3.9334824,1.1854277,-2.0701556,4.0708556,-2.587841,0.09433531,0.73846537,1.8750163,1.3730813,-3.2678509,4.5410585,-2.104155,-1.0131035,-0.9322413,0.28048992,-3.5614004,-1.8672874,0.96719736,-1.5795459,3.1093268,-1.559482,1.8093959,-2.7037208,-0.7384735,-0.54206324,-0.3646085,-2.14488,0.19298594,-1.511317,-2.3868744,-3.557157,1.8578403,-1.1568655,-4.0069942,3.852512,-3.554442,-1.7711978,-1.5699449,0.7625656,-0.42458913,1.296755,1.4832371,0.8010543,-1.9764091,2.1605392,1.7736422,-2.8852162
-0.15512072,-1.2125565,0.57742906,-0.38829127,2.569135,0.19746166,-1.3197117,-0.28609976,-2.0640185,-1.1116335,0.5065029,0.2677333,-0.17224069,-0.089080215,0.19728848,0.42203483,-1.2278765,0.17744952,-0.58119065,-0.08638421,-2.4009173,-0.83171767,0.15408203,-2.8419354,0.070073366,0.7222824,1.2696216,-0.110302866,-0.15296304,-0.34776753,0.14074631,1.388474,0.2812596,1.0541095,-1.023294,-0.70672405,0.89440924,-1.140928,0.6329514,1.127886,0.4953622,0.39649346,-0.13282949,-0.7243706,0.29065335,0.8728432,0.25833464,1.6802431,-0.6938947,-0.27428016
-0.4968542,-1.0782331,-0.19506745,-0.13683839,-0.22361058,0.30256075,-0.00067963003,1.08358,-0.031064754,1.958556,0.11575012,-1.770891,1.551865,-0.3616395,-0.96011347,-0.021035997,-0.62738615,-0.71607816,0.15946758,-1.7117437,-1.0183071,0.31849617,-1.3716427,-0.41962388,0.59737414,0.2355759,1.303603,0.091877244,-0.96374166,-1.7985088,-0.09217795,-0.044541135,-1.0800071,0.4275368,-1.8410863,0.28122085,-0.36534038,-0.7047437,0.22080219,0.4885795,0.6352505,0.44187775,-0.4089343,-1.3037591,1.036802,-0.24482201,-0.42529127,0.23588791,-0.5204551,0.92319536
-2.3428338,0.22700252,0.4791638,-0.19117974,1.9712929,-1.1797501,3.4781833,0.28242925,-0.512914,-1.1869656,-1.1781336,-4.8501816,-1.6051488,0.33904007,-0.103696495,-1.6257497,-0.08350012,0.88705367,-0.7905487,-2.447516,-0.13888562,-2.359105,2.9827616,-1.5394399,2.9054499,-3.6672752,-2.1306248,-1.2450336,0.37794748,-1.2348592,3.5619967,-3.7575235,-2.6853004,-2.6734605,2.1950538,-2.0404963,-2.4759426,2.5464282,-0.70586956,0.6826882,-1.7345114,-2.2607675,-0.1269626,0.46750483,0.24443084,-0.7752918,-0.37104923,-0.8820295,-0.42940065,2.2517426
-1.9678892,0.29658195,-2.6750178,3.5441093,1.3633273,0.34833935,-1.2556682,1.5081712,-0.69412225,0.6600604,-0.69949377,2.2543392,0.43432412,-0.11507431,1.4545075,0.025436757,1.8795567,-2.078189,2.649821,2.011603,0.8100062,-0.83895093,-2.300781,0.011086991,0.78961307,-2.3626971,1.0355736,-0.13425258,2.6084416,0.28454807,-2.9149842,0.5465524,-0.54656184,-2.187489,1.7218909,-0.8823197,-2.4786184,-1.2798717,-1.4881961,0.92169225,1.2472318,2.760553,1.1604458,-0.36079994,-2.6747856,-1.8972089,0.49781036,2.5849075,0.46904248,1.4696459
-1.627568,-0.8723929,1.2379317,-2.0807054,0.7232991,0.3402188,-0.050919637,-0.09906874,-1.9679195,-0.8793533,-0.04343347,1.4544854,-1.007432,1.008201,-0.64056903,0.7227809,-0.54804134,0.3088208,0.9982914,1.6506289,-1.3153518,1.9034724,-0.32423976,-1.3457359,-0.5073232,-0.79062176,-0.6515481,0.22476828,-1.2638092,0.118645966,-1.2973201,0.986861,0.6032182,-0.18615533,-2.059162,0.60943973,-1.1440531,0.37668976,-0.26969045,1.1328766,0.4611757,0.58065456,0.18211816,1.8524295,-0.42076328,-1.7405245,-0.2772722,-0.06573433,2.2691736,-1.243066
0.6092405,-0.12844063,-0.48105997,1.6891974,1.0864085,-0.51509327,-2.3972406,-1.7298613,4.2551126,-1.1412333,-0.5545693,-0.5397849,1.2344944,1.0228872,1.2271209,-0.026739962,-4.474689,0.47703516,0.054802973,0.44159052,0.7814268,0.24520053,0.77787846,1.422097,0.17273556,-0.91615325,1.0085754,-0.08100317,0.18819906,-0.5883578,1.1431837,0.28433603,0.2457077,-0.12347866,2.353465,0.6023064,1.716401,1.5557439,-0.12623201,-2.5563083,2.1119554,0.25506875,-1.1377585,-1.9137001,-1.0423859,-2.8101935,1.8765215,-0.7019291,-0.6053002,-0.14691786
-0.25052735,0.4269221,1.1583908,0.66419894,-0.7255093,-1.2865357,-0.33945137,0.20272788,0.12481823,-1.532305,-0.80417275,0.14157836,0.8879448,-0.5302775,-0.063978225,0.62842035,-1.2308939,-0.16471355,1.3002706,-0.1590855,-2.6399794,0.8737632,-0.2087838,-1.402859,-0.031238321,0.1292713,0.29194558,-1.1758826,-1.1357163,0.7601478,-0.021908984,0.93025607,0.92049354,-0.5014121,-0.15331854,0.25103483,1.3175517,0.3114726,-0.6690898,2.0373287,-0.10923839,-0.09218258,-0.59487695,-1.591637,0.5921602,0.19906859,0.09234835,0.29528394,1.3423393,-0.23807575
-2.2996047,4.072584,-2.0793126,-1.8689028,-0.037653692,-0.73429894,-0.38790736,-1.3563758,-0.33785567,1.242609,-3.287739,-1.3892702,0.11695551,-0.763389,-0.8317591,-1.0586612,3.1884158,0.5752117,-0.5022187,-2.5889351,1.3438783,-2.2708266,1.9682292,0.966002,1.3293933,-3.6868029,-0.23908453,1.041339,1.5606853,-2.3867428,0.528568,-2.481946,-0.70688015,-2.5357974,2.307039,-0.16331434,-1.8676168,1.0046278,-1.4184234,-0.7233739,-0.41286808,0.3775615,-0.087980025,2.7750044,-0.22798018,2.019794,0.17150922,-0.93030035,0.68493754,-2.3500755
-1.1420633,0.8363174,-1.8385099,0.430341,-0.20826307,-1.1351289,0.27453038,0.14263077,-0.37557158,2.5999646,0.5009197,-0.16969521,-0.19725613,0.17074095,0.47815543,1.0304549,-1.8558688,1.4612569,-0.65441036,1.006922,-1.9810019,-0.58676225,-0.24105503,-0.7338442,-2.3175728,1.2882389,-0.52815825,0.43880054,-2.3917847,1.9915956,-0.2749851,-0.43858978,2.4169407,1.9551556,-0.57755816,0.2831719,0.23017956,3.908662e-05,0.14268118,0.018248558,0.15461428,1.1608106,-0.25936288,2.7797348,-2.0027199,-0.47025132,-0.12828119,-0.37995285,-0.24496263,-0.9356259
-0.12173883,0.36539614,-0.95492446,0.5912619,2.103234,-1.2586851,3.0445693,-0.3405922,-3.147479,0.67905605,-2.8172948,-3.9234486,-0.6457738,0.060065713,-0.7268159,-2.6332552,1.4565243,1.1303688,-0.029226277,-3.0410602,0.42293066,-4.095813,2.584924,-1.1121975,2.813193,-2.4102736,-1.913234,-0.7031612,0.8277839,-3.7952914,1.6993654,-3.500662,-4.4209995,-3.3482661,3.778613,-0.74278307,-1.9022204,3.444399,-3.4357924,-1.0501494,-1.5235488,-0.63778657,2.484397,-1.766449,1.7937272,1.2524836,0.23732626,-1.1691145,-0.10266821,5.430885
0.9119998,-1.4073985,1.0243288,0.1425518,0.742114,-0.3816902,-0.3235227,0.052440476,-0.7265474,-0.05837109,0.22617772,0.9152364,1.461027,0.53203803,0.47165158,-2.7179694,0.29734105,-0.3713651,1.2600086,0.43114763,-1.2665677,1.2305773,-0.8343302,0.12738366,0.47755107,0.031287506,-0.60436505,-0.7656106,-0.30452526,-0.2117728,0.16201243,0.2830318,-0.23643613,1.2615852,0.4384674,1.4918342,0.75809175,0.94816834,-0.19130397,-0.97505194,0.124966666,-0.0047946703,-0.21897027,-1.9795128,0.5281983,-0.80022097,-1.8799174,-0.74252594,1.2212355,-1.2827525
0.44859996,1.1856124,0.06528438,0.98099786,-0.6532498,1.606858,2.4337013,0.5088794,0.53342503,-0.67851055,-2.363925,-1.3069732,0.10852536,-1.2825655,-1.2276461,-0.9036522,-1.1087337,-0.22460867,-1.4553025,0.1098009,0.013427626,0.2809052,0.08064936,0.06916099,-0.5236985,1.3541511,0.8729446,-0.59499294,0.8032563,-0.26425034,-0.1691109,0.38016877,-0.17583324,0.517795,-0.8786511,0.301406,1.6595174,0.685741,0.8766121,-2.6855292,0.86239547,1.3246223,1.5002426,0.7501006,-0.64166373,1.3058703,-1.8215892,1.891303,-0.48798618,0.4683004
-1.3988469,-2.1549602,2.536785,1.3698472,0.6296097,-3.7732196,-1.0084149,2.1294415,-1.2817618,0.74053395,-0.14496283,1.111154,-3.650521,-0.29625788,-0.38039646,0.45368913,-2.5755801,2.3023202,-1.188921,-3.4193735,4.247977,1.3437114,5.172898,3.915713,-1.4497252,3.6990943,-1.4672391,2.426328,-1.5216957,1.5232745,-3.235752,-0.44926652,0.00881193,0.47116357,0.04910931,3.1926618,2.8996484,0.21256998,-0.95147526,1.9015033,-1.0540259,-2.310885,-1.2391837,-3.2885528,2.6801584,-0.9074752,-1.8782947,-2.4647787,2.5034382,-0.3452838
1.6882163,-0.6634633,-0.5906694,0.23719572,-0.6434748,-0.320636,-0.121986166,-0.9907573,-1.2778344,2.230197,-1.1696942,1.3909421,-0.047446635,-0.38216415,-0.42282355,-0.1628215,0.6863539,-1.2117307,-0.7481966,-1.418677,0.016519945,0.39617714,1.0628786,0.28319803,-0.35881656,-0.6292747,-0.36233002,0.24813676,1.0003456,1.0514272,1.1692411,2.6932092,1.2524631,0.28545293,-0.7620266,0.06330094,-0.10358506,-0.06863,0.43613228,0.6893825,-0.52336663,-0.8465155,0.15746328,1.9295628,-0.85049236,0.24426103,-0.88226813,0.07361884,1.0414385,-0.33635077
1.3113163,-0.35644454,0.76634,3.1944683,-0.35969076,-0.7118379,-1.1830404,-0.5868696,-0.30572033,0.26910043,0.90463036,-1.2749203,0.35835546,-0.10881744,-1.6469744,0.25028583,1.9856399,-1.924199,2.2187557,1.8176178,2.2354138,-0.30612707,2.6590266,-1.1046524,1.1862781,-2.1585255,-0.103804655,-1.7975185,1.7497478,-0.47900203,0.040525064,0.32090524,-0.37321132,0.12099988,1.24935,-1.0950954,-1.2863315,-0.93326104,0.08924766,1.9091116,-0.27091628,-1.1108667,-0.10581005,-2.7433794,-1.0928171,0.8880714,0.75077426,0.53225446,-0.72460216,-0.39588892
0.08761246,-1.4100826,-0.78264827,-0.5174104,-0.23358376,0.30987853,0.3725765,0.69434655,0.65303,-1.7054036,-0.59825945,0.21203522,-0.3016771,0.46613377,-0.15672414,2.0439305,1.148285,-1.2899842,0.8740299,2.8002033,-1.8536652,-0.9747794,-2.2862298,0.20183282,-0.88788867,0.86913764,-0.36772797,0.09453139,1.7528181,-0.20433456,-0.55644995,1.145695,0.028263705,0.23758605,-0.25358805,1.8947877,1.5650524,-1.2306695,1.2670904,1.2775148,-0.30328843,-0.65013224,1.3449965,1.4174441,-0.18281054,0.121937685,-0.11233216,-1.5662284,-0.28716555,0.4902991
2.1885552,2.094304,-2.4514136,0.8679198,1.4092513,4.1642313,-4.9079804,-2.197767,2.0027044,0.34902623,0.8068582,-0.35338578,1.6938062,2.419568,-0.6745075,-0.21949841,-4.9914527,1.2395614,-1.6431407,-1.3688995,2.1045496,5.38562,1.2783378,-0.15801485,-1.0793618,2.4709082,2.528814,2.2600749,-0.4989185,-0.80104446,2.4452648,0.099105805,0.9407432,-1.4172662,0.013731209,4.755807,5.088732,-1.5778956,-0.4543111,3.0297513,-0.74582845,-1.2421259,0.60168606,-1.8723187,-1.1787059,-4.802892,4.8449574,1.3276213,-2.4524074,-0.040454816
0.61964995,-0.008935094,-1.2993721,-0.5139452,0.02728581,-1.4971187,0.8036096,-0.9149627,0.036952965,0.72596776,0.10778216,0.22861657,-0.83163637,0.75354195,1.398552,2.2130063,0.28216347,-0.2180523,-1.4974275,1.5083987,-1.6687268,-0.8617875,-1.2759448,-0.77425176,0.46872354,-0.99952614,-0.12979433,0.42756298,-0.19798596,-0.49184325,0.0986091,0.59571546,-2.682537,0.45523924,0.19150981,0.6930138,0.66742283,0.27372298,0.3611995,0.08233377,-0.49483997,1.2183305,0.047536943,-0.55781573,-0.21907143,0.073450826,-1.59398,0.23645495,0.9536227,0.2449527
1.12406,1.064233,-0.25674456,-0.46223602,0.29671508,-0.14682633,0.39969864,0.07393353,-0.36574912,-1.2135372,0.24603467,1.0030746,-0.20004457,2.4666495,0.22533503,-0.28397876,0.529327,1.164216,0.73385614,0.09055285,0.33264646,-0.35699594,0.36985147,-2.0744514,0.54718024,-0.048576374,-0.05854143,-0.39366326,-1.4484828,0.49422637,-1.0771552,-1.1113573,0.7851945,0.6944415,-0.47083575,-0.28449774,1.5930142,-2.492498,-0.06874901,0.3860516,0.12526634,-0.6210477,-0.51499,0.24347012,-0.8878294,-0.6077237,-1.638014,-0.31008834,-1.119846,-2.0572927
-1.2851087,1.2698485,-1.579324,0.41962993,-0.42444068,0.063587494,5.1611137,-1.2055923,-0.39071813,0.4932467,-2.365277,0.5578875,-0.04387825,-0.23680139,-0.2551698,-0.5533406,-0.9096551,2.335951,-0.8623826,-1.4184626,-4.5461273,-2.6004848,3.8816276,-1.867028,3.6281054,-4.431785,-0.7548618,-0.9201625,0.6531403,0.62033486,0.8033069,-3.177421,-2.6040578,-0.19919775,3.499075,-1.4966921,-0.17430842,3.4344833,-1.878269,0.70136225,-2.0083477,-3.1184585,0.30911013,0.5338031,3.4431913,0.7442431,1.5643917,-1.0608495,4.5070057,0.039113194
-3.553944,2.3557203,-1.8037298,-0.6478205,3.195109,1.6759325,1.419424,-1.1435508,-0.20199014,-0.46999118,-1.0418894,-2.1372952,-1.377906,-0.009610648,-0.8769887,-3.2381232,-1.0761305,-3.8656566,0.76238793,-2.943664,-1.5780632,0.88632613,3.767225,1.8200002,2.589101,0.96736825,-1.5461891,-4.1662498,0.13898556,-2.2615595,1.1615539,-4.6429467,-1.8095376,-2.8668106,3.1676226,-2.2461135,-2.2948034,1.8512273,-2.9558036,1.6752863,-0.12719189,-1.2819736,-2.5583594,2.2252514,0.11549601,0.24706002,0.81819814,0.45084223,0.6642811,1.5364002
-3.1640968,2.6481152,1.0198994,-1.1871792,0.7993606,1.2595925,2.7160516,-1.1893163,0.63751173,1.0623504,0.7137342,-1.7010674,0.8984312,2.2749867,-1.6585997,-1.4700649,-1.0415795,1.178593,-0.63454473,-2.8540576,-0.81519115,-3.1631763,3.6952994,-0.26421636,1.1894857,-3.2556548,0.184591,0.34863356,-0.32262105,-0.7188539,-1.1778588,-3.3344579,-0.8029746,-0.35586172,1.697356,-2.4062097,-4.051423,3.7447152,-2.3686006,2.5851555,-4.207222,0.74913543,0.8281492,-1.376229,1.2947071,-0.8246856,-1.2553697,1.0536797,-1.6478729,1.0541302
0.046138797,-0.11574487,0.64041364,-1.7703671,0.34586608,-0.25177792,0.7798306,-0.13356574,0.6807445,-0.32264453,1.0745752,1.4472619,-1.7646786,-0.65722716,-1.0347366,1.0748988,-1.1308085,0.41877797,-0.21385884,-0.17794497,-0.87421876,0.24378186,-1.3939003,-0.4639337,-0.7029244,1.9759961,0.06164775,-0.4755968,0.023094617,-0.5961252,-0.5699141,1.1434418,-0.11573908,1.8378617,-0.46696347,-0.006309691,0.8652215,0.5793273,-0.8845144,0.49021533,0.038904056,-1.1120658,-1.1029192,-1.5763309,-2.9606156,0.79253495,-0.15948229,0.097803466,-0.617933,0.33662674
2.5128438,1.8689489,-2.6117752,0.44200233,1.4996835,3.2647345,-3.1819584,-1.495443,1.9895898,-4.684191,-0.65988773,1.5006161,1.1192888,2.0449836,0.83643687,0.6527053,-4.04315,1.8151543,-0.014453226,-0.75985986,1.6329542,5.5342197,2.4696453,3.1530793,-4.37779,1.3816713,-0.4527674,1.7080017,0.36744037,0.3156415,0.10222695,0.6130006,3.157645,-0.5015202,0.43675676,4.481984,3.0143454,-0.8260481,1.8126702,1.6511453,-3.0040102,-1.9042493,3.2305746,-3.1176922,0.016345646,-3.981311,5.602277,-0.37673903,-3.0470538,-0.27391076
0.97588503,-1.1263478,0.6780423,0.42657968,-0.02819516,1.7366211,-0.10700654,-0.22478314,0.4630452,0.82968014,0.17596361,0.5169667,-1.0105581,0.245278,-0.24173766,0.98637897,2.7934332,-0.319267,0.52090317,0.75442326,-1.5239322,0.40956596,-0.5152218,-0.10101402,0.3099365,1.5001907,-0.45556813,0.009799163,-0.2689757,-0.03823955,0.10829565,-0.2481413,-1.0384533,1.4515206,-0.1947355,-0.17115408,1.4209667,1.7351551,-0.05502663,-0.043685738,0.81529474,-0.4904864,-0.29306588,0.5878418,1.1069784,-0.8064027,-0.04142879,-0.3136914,-0.16234991,0.0050066817
-2.5963995,2.7240756,-4.1450696,-2.2255638,3.0953631,-1.384516,3.9680495,-1.1692529,-0.7378122,0.56075877,-2.3258982,-1.2932129,-3.2094903,-0.23795812,-0.7082106,-1.2235658,3.6419718,0.6787336,0.8289929,-1.0839585,0.20908056,-4.6817474,1.884493,1.561098,1.5440764,-0.34444398,-1.9570881,-0.7552607,0.9482565,-1.0330082,-2.1655917,-4.545543,-0.576188,0.7561866,1.5453957,-1.2846063,-1.0875189,5.2568765,-2.8788989,-1.1605216,1.7160496,-2.9623895,-0.95803636,3.2707891,1.8407019,-0.24910852,-2.0893064,-0.12591264,-0.39838314,0.12756844
0.35569334,-0.14790186,1.7417077,1.922255,-0.17365268,-1.6082298,0.21116394,-1.1125685,-1.2271032,-0.6102263,-0.5901052,0.3622908,0.1135812,-1.1637288,1.0801812,-0.31058073,0.6890425,-0.58090276,-0.780747,1.0846902,0.5243635,-1.0394253,-0.21984857,-0.09283229,-1.787162,0.82900393,0.9516526,-1.3477386,-0.5747638,-0.16719848,-0.02671116,0.8063644,0.46296212,-0.6608317,-1.8188763,0.6283566,1.2366037,-0.43650413,0.22924753,-0.7714145,0.66010237,-1.136944,0.04717025,1.1370943,-1.6015975,-0.58124065,-0.600026,-0.21064718,0.71107095,0.7328386
-0.66782266,2.7299886,1.4552138,0.6717127,3.3496804,-2.0143127,2.8449094,-1.299474,-3.8915164,-1.682549,0.3589332,-0.50640917,-0.5206188,0.90467536,-2.4567573,-1.5120068,2.4402354,0.6758723,3.7436738,-4.3730893,-1.2958302,-2.8037937,0.8580988,-1.6136365,2.480875,-3.7167857,-1.6809368,-1.2099422,1.4872012,-2.1585438,-1.2599794,-1.6595114,-0.83335394,-1.0041568,2.7114608,-0.19819649,-0.84329045,1.9757822,0.32404494,-0.44369203,0.41822004,-2.755672,1.3233875,3.1514547,2.002411,1.9918633,3.0719602,-0.25994483,-2.9771922,1.169586
-4.4143915,2.8311536,-0.060964555,1.0178455,1.5611538,-2.337553,5.2014294,-1.0602131,-1.8199192,-1.367331,-1.5828332,-0.39258373,-4.426925,0.8352833,-1.8661356,-0.78660136,-1.2003015,1.9214951,0.033744156,-1.8805388,-0.75879616,-2.8405848,2.78189,-1.6514885,1.140272,-1.4985672,-0.95532304,-0.013520819,2.3803337,-1.5029235,-0.39926422,-3.829274,-0.65802246,-2.5412698,3.149532,-1.2601578,-3.2432761,4.0657926,-0.4447541,-1.4360118,-1.2264369,1.8450508,0.05265769,0.10294119,1.6648254,0.7715537,-0.9417547,1.7953761,0.9552672,0.55387896
0.5759955,0.89175725,1.3151951,0.29395214,1.1306366,0.51014984,-0.7350163,-0.10867035,0.6438623,1.142052,0.7636995,-1.2711614,-1.989034,-0.6766578,-0.5068905,-0.4853804,-1.6301199,0.29039758,-1.3595521,-0.71178585,0.5315906,0.23741725,-1.2846274,-1.446138,-0.31046814,-0.8873588,0.51536536,-2.5088198,-0.9841568,1.8419683,1.2269131,0.6933387,1.5131671,0.71807045,0.6245269,0.7486372,0.68397784,-0.33945912,1.0205572,0.7670123,-1.4920462,-0.7222224,1.071535,0.55778754,-1.7364542,0.045526765,0.15257484,-0.8665838,0.1663646,1.2998086
1.8692837,2.673839,-2.1664672,-0.44083822,0.22655363,6.3795576,-4.326075,-2.4436939,2.9080212,-2.6283484,-1.8612604,-1.6318239,-1.550738,4.308539,2.5553184,-1.4668356,-5.956623,1.811468,-0.24079677,-1.5711228,1.8533455,4.427954,2.9540408,4.7797627,-4.0669217,2.1704943,1.9275764,2.7835612,-1.1481572,1.4833379,1.1167688,-1.0369673,1.702559,-0.8767792,-1.6587683,3.4373221,4.183633,-2.8942332,2.0750465,0.7068438,-3.0698216,-0.59817,1.7003987,-4.940962,1.4929073,-6.497882,4.4028864,1.1907309,-2.380645,-0.07736303
1.0251719,-0.18893683,0.30535346,0.02572485,-0.6454152,-0.11732564,0.32782653,-0.19957468,0.612882,0.55121684,-0.038076725,-0.090262294,-0.42896056,1.5307796,0.7703794,-0.6482447,-0.22486597,-0.47173685,1.6180528,0.5120226,-0.24650586,0.0845356,0.048575766,-1.0688565,-0.7404471,-0.9128936,0.9266966,-0.20473526,0.34795815,0.08687379,0.38523668,1.4672048,0.7802475,-0.5763797,-0.73287493,1.622995,-0.18073425,-1.1265326,-2.468146,1.1190653,-0.6229064,0.055030696,-0.032564845,0.015513164,-0.79837006,0.5214987,0.38493943,0.17314078,-0.38049987,-1.0153203
